Id,SalePrice
1836,120968.50231241148
1837,81518.52771381219
1838,126437.70285591435
1839,95986.10868744989
1840,152562.04486867078
1841,143978.58115628784
1842,89894.9893014504
1843,128347.31238975954
1844,139205.50557390056
1845,143453.8313007639
1846,154631.53505517874
1847,162504.456004963
1848,58977.07894257006
1849,109450.87073047443
1850,118514.62120720223
1851,151860.30313327583
1852,124795.78899398207
1853,131002.49830250541
1854,170526.73109910285
1855,140667.06779396022
1856,220929.0140719641
1857,147511.55809782067
1858,135069.239338535
1859,117670.85079503508
1860,144398.4601444689
1861,117317.51967616464
1862,311784.7723250902
1863,295550.1613676847
1864,295617.88414784195
1865,339409.1189232285
1866,341623.0294876284
1867,231879.61620058236
1868,296658.0050929692
1869,203643.47287891447
1870,228052.62869137994
1871,254590.84269947288
1872,171420.17535278972
1873,237860.7104740693
1874,147682.58485892013
1875,199665.6670836624
1876,198699.1227258048
1877,211799.92305868753
1878,205369.7705026293
1879,127178.29477671727
1880,132384.11322831287
1881,246905.6991579502
1882,249695.90422965592
1883,186056.8167919569
1884,208348.51946385144
1885,250271.30794322747
1886,295516.61381379975
1887,207446.00336355175
1888,271070.9460363829
1889,164357.45019448243
1890,119743.21408544679
1891,134033.1102421057
1892,100869.70524842369
1893,129888.64956154262
1894,124694.65668009754
1895,133758.4962137139
1896,125675.38924124364
1897,112914.76398274863
1898,115052.91218049572
1899,150970.4919929052
1900,146201.38140184258
1901,169566.7261697415
1902,152998.27570313786
1903,214762.3607184215
1904,143761.97555259118
1905,200960.95226832334
1906,166067.59180050122
1907,206629.6573140924
1908,109752.16834987268
1909,129115.56780819851
1910,116154.77147445013
1911,222284.17596119078
1912,314330.3495419154
1913,142732.44728329545
1914,65307.125955388095
1915,327050.24650577933
1916,59868.2467128065
1917,248539.62398223375
1918,140236.79920993114
1919,170266.8280165691
1920,152290.16008976498
1921,410804.3975494837
1922,324743.4521929518
1923,218135.06551486268
1924,234905.17683511213
1925,194433.26533869922
1926,400802.7633150112
1927,133061.35703618103
1928,155556.20344145168
1929,123862.40065656477
1930,130736.25631405663
1931,143124.17514117472
1932,138100.32610737468
1933,180481.1146115077
1934,181645.79978924748
1935,171018.9151766492
1936,193117.67558281947
1937,183166.09069599232
1938,171590.1099250802
1939,232606.55192540112
1940,186131.0125202254
1941,169165.41970881357
1942,182646.06015441119
1943,211266.94523631834
1944,380813.4240615701
1945,398976.3720536295
1946,163031.82890820978
1947,317599.8306250737
1948,172870.03144712842
1949,247494.66788202763
1950,186760.15422558808
1951,243995.90803477762
1952,207216.25019745802
1953,168918.95845594775
1954,181499.86120435002
1955,132504.19223431853
1956,306831.2469664068
1957,156046.4981523444
1958,314705.5537960321
1959,142629.55474380622
1960,113945.22601679883
1961,121186.7187941896
1962,97376.0054797883
1963,105420.03244271173
1964,109176.99073208636
1965,141719.58011143925
1966,139483.18300303267
1967,291085.9225248744
1968,434388.64309578924
1969,401228.9848084169
1970,442171.3067412901
1971,474918.07407598005
1972,378028.0003728988
1973,259870.02232543012
1974,335644.60689294914
1975,515896.87584714475
1976,267134.2056045215
1977,363961.42378810805
1978,360373.44461933256
1979,323274.8294792392
1980,202133.50347101485
1981,346032.7195593822
1982,218112.0465869472
1983,202489.48129056836
1984,168594.44467644027
1985,225190.20968703486
1986,211144.31655883
1987,183176.99490680624
1988,176312.83049944974
1989,192946.56403965392
1990,214789.3623603932
1991,229959.2367714675
1992,216408.04522853417
1993,167961.86802011833
1994,233307.47377400118
1995,186941.3244387324
1996,248614.00609174662
1997,312705.39969256346
1998,325210.51972863445
1999,267562.1313325095
2000,318769.1700692938
2001,275163.5302537344
2002,239412.16165320572
2003,258703.40552502254
2004,278383.7854656609
2005,216706.79970830056
2006,227336.32827062614
2007,247849.09303969514
2008,220012.3079745793
2009,195453.67721815218
2010,193673.26229930855
2011,142647.6679210039
2012,173304.68175321817
2013,178367.8139212979
2014,185184.89519241668
2015,201310.62114308093
2016,192728.53175414697
2017,195996.43382658815
2018,121830.29915342275
2019,134148.2110264923
2020,106887.57421919952
2021,102682.96371165417
2022,184591.14662807542
2023,144913.50190471165
2024,262483.95220299606
2025,354358.6397346692
2026,175091.82025298555
2027,158058.1803663803
2028,149686.8440595519
2029,167582.52407992305
2030,272365.48897073464
2031,235844.2099374251
2032,247852.3075479336
2033,260362.42703266826
2034,168566.87743036044
2035,220786.70418412163
2036,197839.2822831322
2037,204134.10186008914
2038,316663.35203891067
2039,222921.1130415227
2040,282051.18183174916
2041,296430.8567513495
2042,207289.05294552416
2043,174881.10473572797
2044,168452.8320190164
2045,211458.69500831846
2046,144090.3509617035
2047,144028.40351409608
2048,141557.21640977223
2049,139598.09149037575
2050,173864.77741648606
2051,106185.54500905602
2052,122208.03243016633
2053,148492.90651257275
2054,89823.55484632852
2055,151967.2041811581
2056,139019.0442850449
2057,115239.93443655524
2058,221135.1515492816
2059,135885.8755772617
2060,175169.42789477797
2061,174875.2338991081
2062,130754.4823350863
2063,118785.19179179476
2064,140221.99051621035
2065,115006.34731010768
2066,159072.2851819733
2067,115262.11954194715
2068,141950.43811688514
2069,85112.77987986193
2070,112096.18033071344
2071,94519.85986276147
2072,135947.54941089524
2073,136230.3785938584
2074,188148.9954809021
2075,151107.94611025747
2076,117149.44023250365
2077,155336.53330963137
2078,128177.20688010327
2079,132341.0502896747
2080,119352.41704610703
2081,125022.02334649471
2082,116640.78139833937
2083,143699.14036829592
2084,112000.9612924413
2085,118655.74096469251
2086,114866.78617292065
2087,123158.47407391846
2088,97390.67922924402
2089,77102.23854469728
2090,125539.20743814655
2091,115297.70957874096
2092,121178.12612315084
2093,110399.50384540451
2094,108791.15199510772
2095,148692.4774398258
2096,77719.97465316423
2097,95677.07922720972
2098,145647.7103678669
2099,53451.40118619247
2100,87827.90194412968
2101,115913.77048532106
2102,121895.120739567
2103,108631.26770164652
2104,138165.51771812813
2105,124673.42812145647
2106,73834.33935557771
2107,201825.9338164378
2108,115692.22258432506
2109,110368.01836329358
2110,127481.3273080801
2111,136166.10875590536
2112,141001.08087308053
2113,122642.10881248038
2114,120505.19912700006
2115,163596.28457675775
2116,114459.69085988539
2117,154555.39973908808
2118,126482.06876676445
2119,113340.9024926405
2120,113862.9764920293
2121,89726.73601620109
2122,115032.97636688249
2123,81633.89935604851
2124,156754.27926402265
2125,128465.13903865204
2126,154763.79613808502
2127,154114.5587986679
2128,121028.116229279
2129,88107.75216180518
2130,134277.5439576144
2131,132501.05615975155
2132,108942.60531286077
2133,118372.53118576211
2134,119539.44317241774
2135,86929.11650180678
2136,73082.59193589889
2137,107001.51404948004
2138,129893.04082248651
2139,151083.5948430124
2140,139599.40358837918
2141,152997.9731723044
2142,126012.84386914562
2143,144935.44944251224
2144,123521.40524980296
2145,137881.00169639726
2146,167964.11024189024
2147,138836.55757287238
2148,131131.55108459678
2149,143223.61610243586
2150,227621.04203275946
2151,113378.02390795093
2152,173537.03633462178
2153,162532.6294562384
2154,104313.13516180497
2155,135408.33644260798
2156,265642.29528192576
2157,233944.06634069918
2158,238341.31856411888
2159,205814.26103366373
2160,175822.2412955412
2161,238681.34223392425
2162,404239.87126575084
2163,358347.9268910102
2164,249681.53281011214
2165,205827.4062217641
2166,153864.61566821442
2167,223403.47050703867
2168,198049.86683840543
2169,197097.6862753536
2170,219073.4485702675
2171,154194.37352769088
2172,128889.04960094045
2173,164069.67855502365
2174,225454.86472084935
2175,294828.336031346
2176,326944.57659607055
2177,240829.0598692465
2178,212113.0271754449
2179,138236.2091851544
2180,225001.77639689794
2181,191269.16173733072
2182,222096.30113038392
2183,189791.73914480844
2184,120951.6365011596
2185,126058.07384831713
2186,148422.90846952828
2187,152124.48912189278
2188,152033.128942354
2189,248514.4807900975
2190,79617.25744304807
2191,82283.75560861139
2192,90847.46038124943
2193,108362.82105006903
2194,100469.62614189356
2195,108137.39921416687
2196,96649.80872145788
2197,115758.73891207707
2198,151722.99149321092
2199,184584.95238236175
2200,151034.29785195625
2201,145064.28419427495
2202,218146.09452452522
2203,138184.26754067797
2204,180182.5908771342
2205,122454.5413665549
2206,142704.80179825335
2207,213653.34185186477
2208,261274.4236888597
2209,246038.83963240904
2210,117193.30900097071
2211,108656.42418850606
2212,115334.52604967658
2213,101129.04883036988
2214,127267.31105148129
2215,98156.2178247983
2216,144071.15278803182
2217,64434.6415167682
2218,84452.24304078321
2219,78821.93042236855
2220,76781.38604052208
2221,328894.3757225065
2222,291767.72056356247
2223,294503.6650693328
2224,212817.18559519385
2225,121010.73478793396
2226,188738.52722478088
2227,197533.70148540576
2228,266251.80214329145
2229,250540.5359922846
2230,151549.25303114546
2231,213568.59743102224
2232,184375.34777181494
2233,178932.71444434283
2234,238983.76180479483
2235,223487.04872811618
2236,256400.32575837744
2237,330387.40900821245
2238,203091.9224286035
2239,109372.20712043377
2240,158985.54364578266
2241,150263.58978610273
2242,123335.73362594965
2243,130202.16735069142
2244,101987.76147308483
2245,99903.07139548281
2246,139967.01047573553
2247,112042.16178214732
2248,126150.82052921347
2249,121497.53654137412
2250,131305.0974967051
2251,120454.2701046239
2252,176485.14172722827
2253,151600.66135646973
2254,177395.4637372666
2255,186151.59363260076
2256,175170.81588768482
2257,214382.3184206469
2258,159281.01261920502
2259,178458.45204092714
2260,151716.11619100158
2261,192372.58181598104
2262,205581.27319073974
2263,392426.1935521549
2264,484375.3994994487
2265,171183.0204154577
2266,299015.3939930517
2267,375793.8721704359
2268,423475.8000409488
2269,147577.58313619165
2270,197096.6033532389
2271,215093.36033416484
2272,198459.78372343758
2273,165033.33210475967
2274,181691.97975146744
2275,163805.45895193506
2276,192953.88593340476
2277,183396.69843992314
2278,143529.0268425449
2279,126088.73597802877
2280,115389.65223881778
2281,168239.66271901224
2282,187924.22314889598
2283,104764.35875354623
2284,112617.80487136927
2285,141273.03497364392
2286,123706.09342526467
2287,361073.5658869938
2288,270502.5215740923
2289,380866.5837167577
2290,475964.03842331463
2291,327629.60961241607
2292,458887.87231428584
2293,476043.3458632382
2294,414568.5273512565
2295,493589.15572598093
2296,285842.2955938482
2297,336024.5588030667
2298,338510.0656144348
2299,365505.15816408355
2300,339888.460797473
2301,302617.4888601535
2302,245562.9351293855
2303,235043.3822721396
2304,243070.73540073316
2305,189337.6114791323
2306,188026.75039431624
2307,195386.14182843783
2308,225400.10793500676
2309,283549.5939583441
2310,208262.20595124847
2311,197048.86016344893
2312,178110.7103367732
2313,172585.84146631652
2314,170852.5694352829
2315,179247.5836497798
2316,192140.61689175435
2317,186460.59215379547
2318,178931.98009303148
2319,182156.0110970293
2320,183451.97825127366
2321,236976.83727497072
2322,176028.90421370254
2323,193697.54975648533
2324,174551.30536856953
2325,214905.12527828457
2326,172647.67945506738
2327,205362.2155412062
2328,227111.43573612705
2329,189372.60425901282
2330,183365.22287426764
2331,345603.05158276757
2332,395682.43975964
2333,320696.1654800708
2334,254892.98331009634
2335,273647.2055992121
2336,316979.0855147629
2337,201268.49836525504
2338,275095.4000199658
2339,217780.83701433818
2340,407070.1406726671
2341,224509.46429341633
2342,229127.6453448898
2343,223758.69627419283
2344,217429.43840799612
2345,231999.42785353464
2346,213057.3301153385
2347,199117.86373148306
2348,240914.60176956886
2349,178115.75234469777
2350,311914.45669464703
2351,265073.260158767
2352,252601.4627721011
2353,246016.49516557704
2354,139214.04350402788
2355,143665.1996328403
2356,154121.35062413727
2357,191562.22645689515
2358,196852.23686616097
2359,131093.72953019006
2360,114750.86357010425
2361,146639.3988763242
2362,268506.08422053634
2363,139852.38838073995
2364,158379.058715834
2365,218691.35375390504
2366,193736.9033684645
2367,221821.3250455
2368,215953.19480209338
2369,221756.90885864844
2370,167214.59050936578
2371,166297.61946361407
2372,196300.83125183612
2373,285986.9200488599
2374,322118.0671484918
2375,251630.8181515296
2376,278036.2153323257
2377,347467.2088164612
2378,143289.6881201586
2379,203040.79423709304
2380,144556.46724462623
2381,166297.45026521632
2382,203254.7876220455
2383,208633.08716061624
2384,249670.35821062129
2385,161748.26693377018
2386,135446.6945516914
2387,134904.31749852095
2388,101619.57913345788
2389,118269.84817150993
2390,147879.55838415018
2391,143755.78350172035
2392,114566.3874033526
2393,169537.9539817746
2394,146489.73653930478
2395,211633.51454865732
2396,144340.43346529178
2397,220289.8816848515
2398,132299.83201373013
2399,61647.90868105107
2400,61791.918189845856
2401,117795.9301293041
2402,137946.4422387551
2403,143297.46913512124
2404,153732.81603197433
2405,160209.5876614045
2406,142813.44030030238
2407,127531.79056879014
2408,146422.85722601163
2409,122437.71106172481
2410,161320.34629520672
2411,117531.45899848157
2412,154685.97545134008
2413,130269.56996511822
2414,150211.03347053454
2415,133948.70284903434
2416,125154.5419045176
2417,132801.29937862
2418,128903.51724914549
2419,126964.75830491004
2420,123582.24643394827
2421,143733.33055246412
2422,109479.50227637465
2423,120116.50977278799
2424,153693.8799363255
2425,207733.84656762448
2426,128270.20142945161
2427,129410.85022400742
2428,179701.01374652347
2429,115328.87218368295
2430,132645.32066680663
2431,107658.83843232623
2432,147222.2411032483
2433,147668.38846901135
2434,138438.4341873203
2435,150908.9955667231
2436,107626.52385394488
2437,106513.91603996752
2438,125253.00811834169
2439,101411.5277525794
2440,120004.39392733149
2441,92177.52052526126
2442,96412.16267071101
2443,119135.72525297024
2444,125141.74054667546
2445,85081.14865376877
2446,134576.523278656
2447,180695.79837263408
2448,126490.9660429249
2449,109727.90726052882
2450,145055.84676952177
2451,124792.28025476493
2452,192654.68780376398
2453,93881.02622848909
2454,123480.53577649969
2455,120702.61737445676
2456,135124.11463290523
2457,135865.8720744825
2458,125482.37304806447
2459,111316.21545419822
2460,138749.43237529317
2461,121042.43489594039
2462,139138.737757837
2463,123432.4487828296
2464,177394.9663869942
2465,141308.0952152798
2466,114804.19074229863
2467,128658.9196268766
2468,84505.11110987065
2469,78504.45648826538
2470,184888.20094607343
2471,200016.75674519947
2472,158690.1536126926
2473,113579.72111890538
2474,93859.35266148123
2475,214857.39912071772
2476,114469.78963365685
2477,128498.02603990717
2478,149480.90318657746
2479,103681.79757864519
2480,153808.34735905315
2481,123428.64538809036
2482,130179.68108248516
2483,111017.94929221613
2484,122384.99552903124
2485,126822.35510374416
2486,154680.655322584
2487,177265.97880527488
2488,159621.4352041626
2489,152413.50541611435
2490,147228.53334674938
2491,90288.20078708038
2492,190379.15942725955
2493,152403.49440932117
2494,147325.84215693432
2495,84571.13086041805
2496,228046.96988330636
2497,153430.22661525084
2498,112245.51726094219
2499,85669.29017720191
2500,125264.96173767673
2501,137407.69934929765
2502,145458.59429978108
2503,91148.84830427941
2504,180500.0078276549
2505,223659.99784246046
2506,253445.06959936823
2507,282889.52241459425
2508,253498.04968703463
2509,217500.45819828575
2510,219195.41028282428
2511,175805.0739236366
2512,210901.85522798583
2513,225557.55184517903
2514,245722.58830784
2515,152101.26125304625
2516,172770.33684312896
2517,146061.55581729935
2518,155011.21106738175
2519,233605.28664930494
2520,216710.9292875708
2521,187643.81431882898
2522,224281.51630807127
2523,118439.15361260343
2524,136431.5332049787
2525,149885.8464391851
2526,135136.53605942422
2527,115586.92783405469
2528,126218.81415119627
2529,133401.3198324634
2530,119273.19086001907
2531,256924.93230658898
2532,225679.5189480109
2533,196764.3001271603
2534,229284.0689870032
2535,303174.4231684997
2536,232949.0848262784
2537,240872.70581684762
2538,182728.1141134802
2539,187652.1557073082
2540,179634.61012559631
2541,182179.33084471957
2542,164423.81438047817
2543,123628.3784260578
2544,118896.96368293981
2545,134030.60041549572
2546,121893.40953811418
2547,135414.43119496608
2548,151382.72407990653
2549,158387.86926128616
2550,787043.1676217886
2551,140303.10087574256
2552,131954.49925276265
2553,74960.08179752724
2554,93996.37381083591
2555,117899.51727051169
2556,102172.76171349858
2557,106729.98271122568
2558,152232.69743884885
2559,134295.15052950915
2560,150550.25103335702
2561,140540.0177398098
2562,134336.000112004
2563,145856.63961416273
2564,207797.05696083943
2565,140685.5039499558
2566,158319.44046986615
2567,139232.90789494416
2568,204410.27707759905
2569,220740.2532577685
2570,113418.53371303697
2571,191196.37001711773
2572,150321.76563843864
2573,224012.83919062556
2574,274077.3518973765
2575,125903.84389907602
2576,118566.69332349705
2577,152424.54835244193
2578,81536.1781521716
2579,64746.584305995595
2580,112904.89426089733
2581,116538.18458191695
2582,115624.94403065616
2583,288211.8268214158
2584,173859.24082355623
2585,186937.20824757247
2586,224218.42861294298
2587,201259.26795998323
2588,142329.60207531013
2589,147061.4222753597
2590,205587.53229704648
2591,212226.19408182678
2592,209679.60938208224
2593,243630.52892631883
2594,179653.6040668507
2595,200197.13119185696
2596,295296.3324286202
2597,186258.35706530866
2598,291005.844321275
2599,333771.69288599916
2600,140556.18998947137
2601,145604.0901401084
2602,83149.24331878671
2603,92311.49993714485
2604,88218.5004995077
2605,77765.51603119088
2606,146817.5232107429
2607,207650.2913483429
2608,197500.78282591837
2609,168140.86788583137
2610,109176.76846467944
2611,115165.41545446268
2612,157155.73720089023
2613,133817.06598194133
2614,127826.10235384594
2615,154485.87804650227
2616,145857.46486479547
2617,180887.5580335201
2618,201229.7789226249
2619,197448.53331927065
2620,189336.19394731885
2621,176110.20200984448
2622,184726.7480773515
2623,243524.23343572768
2624,311537.42412301374
2625,293391.94250581524
2626,174929.4228111307
2627,162893.37446411818
2628,499496.9209776116
2629,528250.7494418786
2630,372466.76107266784
2631,494384.63284683746
2632,437235.80115751614
2633,305044.1364339175
2634,435220.8984921172
2635,157378.11529163565
2636,179912.19097648677
2637,182475.87857419677
2638,254166.37475910355
2639,185231.78347064985
2640,153441.88885207422
2641,105431.31666341466
2642,193210.92733120458
2643,101002.64019584883
2644,120045.75514217444
2645,107779.72105580704
2646,95765.91962873674
2647,103740.92142432477
2648,143908.57704534716
2649,147117.47633374215
2650,137588.7602522905
2651,139287.75605238022
2652,403954.72694271174
2653,248356.81783087365
2654,242268.73076162738
2655,409076.74619396
2656,317568.1737480058
2657,352128.5160581997
2658,307468.7174754636
2659,303762.30739837396
2660,358381.7708105978
2661,354117.6872595929
2662,376516.0232273863
2663,282195.838089913
2664,273342.9635714619
2665,325813.7950469085
2666,280023.31178623915
2667,166759.64697007145
2668,178660.9506132762
2669,183489.11551205223
2670,276464.37957398564
2671,186594.76240857813
2672,192737.54826546606
2673,203134.14754858296
2674,196441.03559966912
2675,174627.94787111797
2676,191966.37588465092
2677,198517.5560549068
2678,257488.09522698467
2679,271288.544911767
2680,282023.927208921
2681,416332.57946880406
2682,317778.2198569689
2683,552427.9328411025
2684,316687.22574434854
2685,327599.3947189644
2686,251952.33459209854
2687,324140.2816469723
2688,212249.7990355651
2689,206734.6173980093
2690,458835.9295829306
2691,189133.1473553398
2692,138506.70695535955
2693,199772.25819863402
2694,136664.19410928024
2695,192728.93166033918
2696,183597.55199274712
2697,190391.0317148431
2698,192293.48013171603
2699,173646.87133649926
2700,156726.3175550448
2701,150923.3454297485
2702,114809.74870198351
2703,124331.98507930481
2704,137649.91252965364
2705,118630.44397264416
2706,112656.78104574021
2707,127314.15799744951
2708,134001.8617946986
2709,101497.0505756008
2710,126979.82025726972
2711,273822.665136534
2712,396104.93950712215
2713,173382.50381546633
2714,150236.5786598389
2715,170325.70180510273
2716,144066.95425856416
2717,187844.9944052314
2718,218587.73671780084
2719,156605.12971856483
2720,171169.11762053982
2721,133373.10821279752
2722,158441.04282612755
2723,140144.553359461
2724,127660.28043148712
2725,130462.12515909708
2726,149468.72512144683
2727,176108.93086514153
2728,178187.4035822934
2729,146403.98235284246
2730,146763.81584939692
2731,126875.74922330241
2732,133404.7744800903
2733,156382.3582845962
2734,142809.5501159545
